5.7 287.9 409.5 727.8 Win
3.6 208.2 388.2 421.5 Fail
5.0 248.10000000000002 410.8 327.3 Fail
6.1 262.8 392.0 371.0 Win
6.1 264.0 450.09999999999997 195.3 Fail
7.0 279.8 407.7 361.7 Win
6.1 285.6 445.4 231.3 Fail
4.699999999999999 206.2 368.1 215.8 Win
5.5 210.4 397.0 493.4 Win
7.3 301.2 495.90000000000003 329.0 Fail
7.6 336.1 452.79999999999995 376.7 Fail
4.3 219.3 416.0 507.70000000000005 Win
7.699999999999999 258.29999999999995 478.2 213.2 Win
7.1 261.5 452.2 183.6 Fail
2.3 174.0 353.20000000000005 406.8 Win
5.2 327.70000000000005 481.29999999999995 486.6 Fail
4.2 183.5 391.3 217.0 Win
3.0999999999999996 161.7 348.79999999999995 361.4 Fail
4.0 189.10000000000002 349.7 425.5 Fail
5.1 311.1 432.29999999999995 592.5999999999999 Win
3.6 167.7 414.79999999999995 376.4 Fail
5.1 274.2 489.4 459.6 Win
7.7 253.60000000000002 452.20000000000005 389.20000000000005 Fail
7.300000000000001 286.2 481.5 258.4 Win
5.6 212.0 379.79999999999995 458.70000000000005 Win
6.1 250.3 454.2 354.4 Fail
7.5 250.29999999999998 441.7 200.8 Fail
7.199999999999999 249.0 435.5 598.5999999999999 Win
5.9 301.6 399.6 458.6 Fail
7.6 256.1 406.3 581.5999999999999 Win
3.4 244.1 354.20000000000005 392.9 Fail
5.1 290.6 433.6 490.20000000000005 Win
6.300000000000001 226.2 411.0 471.09999999999997 Win
3.2 197.60000000000002 466.29999999999995 277.4 Fail
4.4 207.7 334.1 608.2 Win
4.8 249.3 422.0 362.1 Fail
5.699999999999999 212.2 374.9 660.9 Fail
5.9 286.79999999999995 436.6 500.20000000000005 Win
3.5 191.9 318.1 464.4 Win
5.7 315.6 478.90000000000003 532.6 Fail
4.1 197.60000000000002 346.9 562.7 Fail
5.5 324.0 428.9 565.3 Win
7.6 255.4 464.0 164.8 Fail
6.4 258.2 430.3 112.8 Win
4.9 217.2 416.3 443.5 Win
6.1 253.29999999999998 409.5 274.6 Fail
6.5 224.8 428.29999999999995 176.9 Win
4.8 192.3 377.5 337.6 Fail
5.5 241.4 410.6 385.1 Win
5.4 277.1 416.7 571.8 Fail
6.0 260.8 401.20000000000005 342.1 Fail
6.9 339.5 452.5 308.4 Win
5.4 235.39999999999998 405.1 419.5 Fail
4.9 240.60000000000002 408.8 261.9 Win
6.300000000000001 231.6 432.9 420.4 Fail
6.699999999999999 244.0 437.5 229.9 Win
2.3 176.7 321.4 579.3 Win
6.4 395.2 540.0 555.1 Fail
6.3999999999999995 288.3 478.40000000000003 501.1 Win
6.0 215.8 381.20000000000005 466.3 Fail
6.6 257.5 391.20000000000005 505.9 Fail
5.9 294.4 448.0 459.3 Win
7.5 299.1 425.2 297.3 Win
5.1 264.6 421.4 226.8 Fail
5.5 282.3 520.4 490.2 Fail
4.4 184.10000000000002 372.4 555.2 Win
4.6 315.1 480.5 382.4 Fail
2.8 190.2 339.5 407.20000000000005 Win
6.6 293.0 522.3 471.0 Win
4.0 189.39999999999998 374.20000000000005 437.4 Fail
5.6 247.20000000000002 439.9 324.6 Fail
5.199999999999999 197.8 397.79999999999995 354.3 Win
7.1 283.8 471.4 492.79999999999995 Win
3.0999999999999996 203.5 323.4 539.7 Fail
3.5 211.1 350.5 469.9 Win
5.9 288.2 398.5 325.0 Fail
7.6 252.7 458.09999999999997 131.3 Fail
7.6 258.6 453.9 364.8 Win
7.5 249.0 458.1 256.3 Win
8.4 270.5 476.5 474.09999999999997 Fail
5.3 235.60000000000002 363.6 474.1 Win
6.300000000000001 283.8 417.79999999999995 477.7 Fail
5.7 288.5 407.29999999999995 639.4000000000001 Fail
3.4000000000000004 225.2 413.6 549.9 Win
5.3 221.6 477.9 698.1 Win
6.199999999999999 224.4 452.2 579.7 Fail
6.5 231.2 444.8 352.6 Fail
5.2 232.3 443.8 363.4 Win
4.8 194.1 399.2 276.5 Win
2.8 285.5 377.20000000000005 506.6 Fail
5.8 287.0 481.5 723.6 Win
6.5 287.5 479.8 541.5 Fail
6.300000000000001 321.0 503.29999999999995 497.59999999999997 Fail
5.9 280.20000000000005 447.3 291.2 Win
5.800000000000001 238.9 370.70000000000005 495.4 Fail
5.5 248.5 384.29999999999995 352.70000000000005 Win
6.1 227.2 450.7 351.6 Fail
3.2 162.8 438.5 517.3 Win
4.6 268.6 388.0 757.7 Fail
5.300000000000001 318.5 526.9 745.9000000000001 Win
4.8 231.7 436.29999999999995 384.7 Fail
3.4000000000000004 199.10000000000002 417.8 508.2 Win
6.8 349.29999999999995 520.8 316.40000000000003 Win
5.1 206.2 382.0 473.20000000000005 Fail
2.9000000000000004 212.2 356.2 393.3 Win
6.5 279.6 393.79999999999995 240.60000000000002 Fail
7.5 269.4 429.4 476.20000000000005 Win
5.0 214.5 366.7 518.9 Fail
