0.1 139.3 212.0 317.2 Win
0.1 231.3 285.4 346.4 Fail
0.4 245.89999999999998 293.0 289.3 Fail
0.8 147.5 256.5 290.5 Win
0.6 153.1 249.0 220.6 Fail
0.1 185.89999999999998 344.3 196.9 Win
1.0 158.4 321.7 149.5 Fail
0.1 172.2 330.1 240.8 Win
0.7 206.7 288.7 320.9 Win
0.5 188.3 292.0 242.60000000000002 Fail
0.0 171.6 249.8 260.79999999999995 Fail
1.2999999999999998 169.10000000000002 273.9 245.5 Win
1.4 256.3 305.70000000000005 262.4 Win
1.0 175.6 286.1 83.2 Fail
0.2 191.7 262.1 241.0 Win
0.7 148.89999999999998 210.0 218.9 Fail
1.2 138.0 263.9 261.7 Win
0.1 132.10000000000002 292.8 267.8 Fail
0.2 238.0 254.4 355.40000000000003 Fail
1.5 232.10000000000002 276.8 509.5 Win
0.4 142.2 298.5 151.5 Fail
0.0 152.9 252.29999999999998 69.4 Win
0.3 165.5 258.7 163.1 Fail
1.2 155.1 283.1 307.8 Win
0.8 210.10000000000002 316.1 195.7 Win
0.0 145.3 207.7 265.0 Fail
0.5 239.2 250.7 349.8 Fail
0.8 208.10000000000002 215.0 599.7 Win
1.3 201.39999999999998 266.3 311.2 Fail
0.0 182.2 288.1 383.7 Win
0.1 155.60000000000002 243.7 211.3 Fail
0.6 127.60000000000001 294.3 232.7 Win
1.1 190.5 304.5 379.7 Win
0.0 181.2 249.7 337.9 Fail
0.2 198.8 257.5 310.6 Win
1.0 159.6 218.0 528.5999999999999 Fail
0.0 152.9 263.29999999999995 227.7 Fail
0.6000000000000001 180.1 280.5 331.6 Win
0.5 168.2 242.3 378.0 Win
1.5 177.0 226.4 414.8 Fail
1.2999999999999998 207.29999999999998 308.5 305.7 Fail
0.9 171.3 310.4 165.70000000000002 Win
0.0 141.1 219.8 185.6 Fail
1.3 156.0 307.9 128.4 Win
0.6 230.3 290.0 427.0 Win
1.6 222.3 268.29999999999995 432.29999999999995 Fail
