1.1 286.9 329.1 545.7 Win
0.4 266.2 312.5 645.0 Fail
0.5 290.9 320.2 682.0 Fail
0.7 247.0 302.0 493.8 Win
0.5 276.8 368.79999999999995 493.1 Fail
0.3 240.0 283.8 783.8 Win
0.0 281.1 337.79999999999995 633.8 Fail
0.0 254.6 320.2 690.8 Win
0.2 272.2 350.3 532.9 Win
0.4 231.5 279.5 509.9 Fail
0.6000000000000001 276.29999999999995 308.0 453.1 Fail
0.2 243.9 316.9 779.7 Win
0.5 293.5 372.5 685.0 Win
0.2 230.89999999999998 327.1 672.1 Fail
0.3 238.7 251.7 647.7 Win
0.0 201.89999999999998 242.9 626.0999999999999 Fail
0.4 206.8 220.8 392.0 Win
0.2 167.8 180.4 367.1 Fail
0.7 309.4 387.3 726.7 Fail
1.2 256.2 268.4 616.5 Win
0.0 195.0 248.7 612.5 Fail
0.1 237.8 285.4 731.8 Win
0.5 233.8 284.20000000000005 509.2 Fail
0.2 246.5 338.4 726.9 Win
0.9 283.2 379.6 569.7 Win
0.1 283.0 312.4 489.09999999999997 Fail
0.5 298.79999999999995 338.9 763.8 Fail
0.3 249.7 319.6 514.4 Win
0.2 335.5 402.6 684.2 Fail
1.5999999999999999 248.10000000000002 332.3 614.2 Win
0.0 207.4 264.4 537.2 Fail
0.2 265.7 254.2 581.9 Win
0.0 329.0 350.6 716.2 Win
1.1 306.5 362.9 822.6 Fail
0.0 193.5 212.0 621.6 Win
0.0 258.5 288.3 782.4000000000001 Fail
0.4 219.39999999999998 293.1 488.8 Fail
0.4 239.4 294.8 623.5 Win
1.0 227.4 287.6 555.4 Win
0.6 232.8 296.6 611.7 Fail
0.0 244.9 282.2 794.6 Fail
0.3 347.3 313.6 690.3 Win
0.0 235.6 286.4 604.6 Fail
0.2 246.0 345.0 612.3 Win
0.0 289.0 304.5 499.20000000000005 Win
0.1 259.5 277.5 421.2 Fail
1.1 298.5 419.9 595.3 Win
0.2 214.0 292.8 653.9 Fail
0.7 219.10000000000002 284.1 729.4 Win
0.6 268.0 341.70000000000005 544.0 Fail
0.1 231.89999999999998 305.1 1025.0 Fail
0.1 328.4 410.0 654.6 Win
0.0 196.3 202.5 655.7 Fail
0.1 308.4 346.9 474.7 Win
0.2 229.7 286.8 615.5 Fail
0.1 217.0 315.8 841.5 Win
1.6 218.7 343.4 447.1 Win
0.0 277.6 387.29999999999995 758.4 Fail
0.3 265.4 357.1 539.2 Win
0.1 215.0 272.1 618.8 Fail
0.0 256.1 271.3 803.6 Fail
0.1 259.0 299.79999999999995 557.9 Win
0.5 238.6 329.20000000000005 679.0 Win
0.1 282.1 315.5 652.1 Fail
0.1 300.3 350.4 584.5 Fail
0.5 241.6 325.2 844.4 Win
0.0 254.6 301.8 42.2 Fail
0.7 327.6 366.9 646.9 Win
0.0 216.7 272.29999999999995 744.9 Win
0.7 371.3 386.5 671.9000000000001 Fail
0.1 163.8 186.0 347.9 Fail
0.1 272.1 268.3 629.8 Win
0.2 270.4 366.2 628.8 Win
0.1 213.3 335.6 619.2 Fail
0.4 286.0 301.9 629.4000000000001 Win
0.0 227.6 272.79999999999995 750.7 Fail
0.1 291.4 317.3 981.9000000000001 Fail
0.0 231.8 307.4 681.4000000000001 Win
0.1 256.0 323.9 578.4 Win
0.4 213.5 289.5 670.5999999999999 Fail
0.1 229.29999999999998 313.2 681.2 Win
0.9 359.79999999999995 430.2 702.9 Fail
0.0 212.8 300.6 474.7 Fail
0.0 196.8 202.9 443.0 Win
0.1 250.5 344.0 688.4 Win
0.0 191.60000000000002 259.2 618.1 Fail
0.1 257.7 293.1 626.0 Fail
0.2 218.8 304.7 526.8 Win
0.0 195.7 230.8 550.4 Win
1.2 281.2 291.79999999999995 496.8 Fail
0.3 246.79999999999998 354.0 839.7 Win
0.2 254.29999999999998 336.8 785.2 Fail
0.0 215.2 278.2 711.0 Fail
0.3 248.3 281.1 654.7 Win
0.2 293.6 349.5 717.8 Fail
0.2 248.9 307.3 555.6 Win
0.1 288.6 345.6 527.3 Fail
0.2 207.5 251.5 638.7 Win
0.2 272.20000000000005 301.6 546.3 Fail
0.4 261.7 300.4 565.3 Win
0.0 239.4 300.6 528.6 Fail
0.1 272.6 267.0 682.9 Win
0.0 225.10000000000002 273.0 578.9000000000001 Win
0.1 295.1 308.3 658.5999999999999 Fail
2.2 309.0 344.0 569.1 Win
1.5 322.0 376.7 477.9 Fail
0.3 212.7 273.1 692.3 Win
0.5 250.8 306.1 766.2 Fail
2.2 396.4 389.5 542.4 Fail
0.3 198.4 268.70000000000005 716.5 Win
0.0 200.5 249.0 302.8 Win
0.1 207.6 282.5 657.5 Fail
0.1 297.0 263.9 771.3 Fail
0.0 199.2 198.89999999999998 498.1 Win
0.8 291.7 372.9 691.2 Fail
0.1 326.1 421.79999999999995 779.5 Win
0.4 229.4 290.9 535.6 Fail
0.4 274.1 247.10000000000002 541.8 Win
1.4 279.29999999999995 333.3 481.7 Fail
1.3 230.89999999999998 286.5 516.6 Win
0.1 250.6 278.7 702.5 Fail
0.8 261.5 358.2 811.8 Win
0.0 212.9 257.2 565.6 Fail
0.1 222.5 263.3 682.6 Win
0.1 284.6 306.0 783.5999999999999 Win
0.4 232.4 294.9 555.0 Fail
0.1 219.8 276.4 636.0 Fail
0.2 242.8 345.5 740.7 Win
0.6 271.5 318.0 626.0999999999999 Fail
0.2 262.5 273.20000000000005 475.3 Win
0.0 243.7 257.3 517.0 Win
0.2 230.6 290.6 491.7 Fail
0.0 244.6 316.5 811.1 Win
0.4 269.0 278.5 588.0 Fail
0.0 222.2 302.1 387.9 Fail
0.8 271.6 361.7 448.4 Win
0.4 314.6 304.5 488.6 Fail
0.5 305.7 376.9 390.9 Win
0.3 281.6 347.8 779.4000000000001 Fail
1.5 280.9 358.6 863.9 Win
0.30000000000000004 231.7 324.1 790.8 Fail
0.4 190.10000000000002 218.5 466.4 Win
